,title,Unnamed: 0,Unnamed: 0.1,platform,score,genre,release_year,Dreamcast,"Game Boy (Color, Advance)",GameCube,Mobile,"Nintendo (DS, 3DS, DSi)",Nintendo 64,PC,"PlayStation (1, 2 ,3, 4)","PlayStation (Portable, Vita)",Wii (U),"Xbox (360, One)",iPad,Action,Adventure,Board,Card,Educational,Fighting,Hunting,Music,Party,Platformer,Puzzle,RPG,Racing,Shooter,Simulation,Sports,Strategy
2792,Dragon Ball Z Budokai Tenkaichi,6668,7190,"PlayStation (1, 2 ,3, 4)","(8, 9]",Fighting,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2793,Dragon Ball Z Budokai Tenkaichi 2,8035,8621,Wii (U),"(8, 9]",Fighting,2006,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2794,Dragon Ball Z: Attack of the Saiyans,12702,13874,"Nintendo (DS, 3DS, DSi)","(7, 8]",RPG,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2795,Dragon Ball Z: Battle of Z,16165,17547,"Xbox (360, One)","(6, 7]",Fighting,2014,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2796,Dragon Ball Z: Budokai Tenkaichi 3,9643,10448,Wii (U),"(7, 8]",Fighting,2007,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2797,Dragon Ball Z: Burst Limit,10201,11099,"Xbox (360, One)","(7, 8]",Fighting,2008,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2798,Dragon Ball Z: Buu's Fury,17816,6135,"Game Boy (Color, Advance)","(6, 7]",RPG,2004,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2799,Dragon Ball Z: Infinite World,11055,12060,"PlayStation (1, 2 ,3, 4)","(3, 4]",Fighting,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2800,Dragon Ball Z: Sagas,17908,6716,"Xbox (360, One)","(3, 4]",Adventure,2005,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2801,Dragon Ball Z: Shin Budokai,7153,7710,"PlayStation (Portable, Vita)","(6, 7]",Fighting,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2802,Dragon Ball Z: Shin Budokai -- Another Road,8463,9107,"PlayStation (Portable, Vita)","(6, 7]",Fighting,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2803,Dragon Ball Z: Supersonic Warriors,5523,5949,"Game Boy (Color, Advance)","(7, 8]",Fighting,2004,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2804,Dragon Ball Z: Supersonic Warriors 2,7132,7688,"Nintendo (DS, 3DS, DSi)","(7, 8]",Action,2006,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,Dragon Ball Z: Taiketsu,5074,5467,"Game Boy (Color, Advance)","(3, 4]",Fighting,2003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2806,Dragon Ball Z: The Legacy of Goku,17450,3851,"Game Boy (Color, Advance)","(5, 6]",RPG,2002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2807,Dragon Ball Z: The Legacy of Goku II,17568,4854,"Game Boy (Color, Advance)","(7, 8]",RPG,2003,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2808,Dragon Ball Z: Ultimate Tenkaichi,14983,16276,"Xbox (360, One)","(7, 8]",Action,2011,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,Dragon Ball: Origins,18526,12227,"Nintendo (DS, 3DS, DSi)","(8, 9]",RPG,2008,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2810,Dragon Ball: Origins 2,18764,14770,"Nintendo (DS, 3DS, DSi)","(7, 8]",RPG,2010,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2811,Dragon Ball: Raging Blast,12744,13920,"Xbox (360, One)","(6, 7]",Fighting,2009,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2812,Dragon Ball: Raging Blast 2,14029,15269,"Xbox (360, One)","(5, 6]",Fighting,2010,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2813,Dragon Ball: Revenge of King Piccolo,12644,13810,Wii (U),"(7, 8]",Action,2009,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,Dragon Blade: Wrath of Fire,9098,9834,Wii (U),"(5, 6]",Action,2007,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,Dragon Booster,7034,7583,"Nintendo (DS, 3DS, DSi)","(2, 3]",Racing,2005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2816,Dragon Dance,2275,2516,"Game Boy (Color, Advance)","(6, 7]",Puzzle,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2817,Dragon Fantasy Book II,15911,17275,"PlayStation (Portable, Vita)","(2, 3]",RPG,2013,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2818,Dragon Flight,4811,5195,Mobile,"(7, 8]",Shooter,2003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2819,Dragon Master: Spell Caster,12708,13881,Wii (U),"(2, 3]",Action,2009,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,Dragon Nest,14904,16193,PC,"(8, 9]",Adventure,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,Dragon Quest Heroes,16894,18345,"PlayStation (1, 2 ,3, 4)","(6, 7]",RPG,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2822,Dragon Quest Heroes: Rocket Slime,7687,8261,"Nintendo (DS, 3DS, DSi)","(8, 9]",RPG,2006,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2823,Dragon Quest IV: Chapters of the Chosen,10600,11545,"Nintendo (DS, 3DS, DSi)","(7, 8]",RPG,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2824,Dragon Quest IX: Sentinels of the Starry Skies,13609,14821,"Nintendo (DS, 3DS, DSi)","(7, 8]",RPG,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2825,Dragon Quest Monsters: Joker,9321,10082,"Nintendo (DS, 3DS, DSi)","(7, 8]",RPG,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2826,Dragon Quest Monsters: Joker 2,14836,16119,"Nintendo (DS, 3DS, DSi)","(8, 9]",RPG,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2827,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,18390,10654,Wii (U),"(6, 7]",RPG,2008,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2828,Dragon Quest V: Hand of the Heavenly Bride,11458,12512,"Nintendo (DS, 3DS, DSi)","(8, 9]",RPG,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2829,Dragon Quest VI: Realms of Revelation,14248,15501,"Nintendo (DS, 3DS, DSi)","(6, 7]",RPG,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2830,Dragon Quest VII: Fragments of the Forgotten Past,17012,18465,"Nintendo (DS, 3DS, DSi)","(7, 8]",RPG,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2831,Dragon Quest VIII: Journey of the Cursed King,6919,7460,"PlayStation (1, 2 ,3, 4)","(8, 9]",RPG,2005,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2832,Dragon Quest Wars,12368,13500,"Nintendo (DS, 3DS, DSi)","(8, 9]",RPG,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2833,Dragon Rage,3281,3559,"PlayStation (1, 2 ,3, 4)","(6, 7]",Shooter,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2834,Dragon Riders -- Chronicles of Pern,3067,3344,PC,"(3, 4]",Action,2001,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835,Dragon Seeds,901,951,"PlayStation (1, 2 ,3, 4)","(6, 7]",RPG,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2836,Dragon Spirit,8771,9465,Wii (U),"(6, 7]",Shooter,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2837,Dragon Valor,2556,2812,"PlayStation (1, 2 ,3, 4)","(6, 7]",RPG,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2838,Dragon Warrior I & II,2207,2438,"Game Boy (Color, Advance)","(7, 8]",RPG,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2839,Dragon Warrior III,2961,3236,"Game Boy (Color, Advance)","(9, 10]",RPG,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2840,Dragon Warrior Monsters,1696,1881,"Game Boy (Color, Advance)","(8, 9]",RPG,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2841,Dragon Warrior Monsters 2: Cobi's Journey,3138,3415,"Game Boy (Color, Advance)","(8, 9]",RPG,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2842,Dragon Warrior Monsters 2: Tara's Adventure,3127,3404,"Game Boy (Color, Advance)","(8, 9]",RPG,2001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2843,Dragon Warrior VII,3259,3537,"PlayStation (1, 2 ,3, 4)","(8, 9]",RPG,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2844,Dragon's Crown,15881,17240,"PlayStation (Portable, Vita)","(8, 9]",Action,2013,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,Dragon's Curse,8550,9206,Wii (U),"(7, 8]",Adventure,2007,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846,Dragon's Dogma,18992,16694,"Xbox (360, One)","(7, 8]",RPG,2012,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2847,Dragon's Dogma: Dark Arisen,19031,16987,"Xbox (360, One)","(7, 8]",RPG,2013,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2848,Dragon's Lair,13924,15156,"PlayStation (1, 2 ,3, 4)","(8, 9]",Action,2010,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849,Dragon's Lair 3D: Return to the Lair,17532,4550,"Xbox (360, One)","(7, 8]",Adventure,2003,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850,Dragon's Prophet,15894,17256,PC,"(5, 6]",RPG,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2851,Dragonball: Evolution,11729,12809,"PlayStation (Portable, Vita)","(1, 2]",Fighting,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2852,Dragoneer's Aria,8971,9689,"PlayStation (Portable, Vita)","(5, 6]",RPG,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2853,Dragonology,12838,14014,"Nintendo (DS, 3DS, DSi)","(6, 7]",Adventure,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2854,Drakan: Order of the Flame,1377,1540,PC,"(8, 9]",Adventure,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,Drakan: The Ancients' Gates,17420,3576,"PlayStation (1, 2 ,3, 4)","(8, 9]",Adventure,2002,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2856,Drake,5260,5671,"Xbox (360, One)","(2, 3]",Action,2004,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2857,Drake & Josh: Talent Showdown,8914,9631,"Nintendo (DS, 3DS, DSi)","(3, 4]",Action,2007,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,Drakengard 2,7122,7677,"PlayStation (1, 2 ,3, 4)","(6, 7]",Action,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,Drakengard 3,19143,17773,"PlayStation (1, 2 ,3, 4)","(4, 5]",RPG,2014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2860,Drakengard 3 (Collector's Edition),19144,17774,"PlayStation (1, 2 ,3, 4)","(4, 5]",RPG,2014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2861,Drakensang: The Dark Eye,11483,12540,PC,"(7, 8]",RPG,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2862,Drakerider,32,36,Mobile,"(6, 7]",RPG,2012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2863,Drawn to Life,9021,9743,"Nintendo (DS, 3DS, DSi)","(7, 8]",Platformer,2007,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2864,Drawn to Life: SpongeBob SquarePants Edition,10584,11527,"Nintendo (DS, 3DS, DSi)","(7, 8]",Action,2008,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865,Drawn to Life: The Next Chapter,12551,13709,Wii (U),"(6, 7]",Platformer,2009,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2866,Drawn: Dark Flight,13675,14892,PC,"(7, 8]",Adventure,2010,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2867,Drawn: The Painted Tower HD,14144,15391,iPad,"(8, 9]",Puzzle,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2868,Dream Track Nation,14680,15956,Mobile,"(7, 8]",Racing,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2869,Dream Trigger 3D,14453,15725,"Nintendo (DS, 3DS, DSi)","(5, 6]",Shooter,2011,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2870,Dreamfall Chapters,16547,17974,PC,"(6, 7]",Adventure,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,Dreamfall: The Longest Journey,7340,7909,"Xbox (360, One)","(7, 8]",Adventure,2006,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2872,Dreamkiller,12480,13619,PC,"(4, 5]",Shooter,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2873,Drift Street International,13062,14249,"Nintendo (DS, 3DS, DSi)","(7, 8]",Racing,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2874,Drift Sumi-e,12997,14183,Mobile,"(6, 7]",Simulation,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2875,Driift,12369,13501,Wii (U),"(7, 8]",Racing,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2876,Drill Dozer,7101,7654,"Game Boy (Color, Advance)","(7, 8]",Action,2006,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877,Drill Sergeant Mindstrong,18641,13487,Wii (U),"(5, 6]",Puzzle,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2878,Drive to Survive,18448,11242,PC,"(3, 4]",Racing,2008,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2879,Driveclub,16501,17925,"PlayStation (1, 2 ,3, 4)","(7, 8]",Racing,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2880,Driven,3519,3809,"PlayStation (1, 2 ,3, 4)","(6, 7]",Racing,2002,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2881,Driver,17316,2192,"PlayStation (1, 2 ,3, 4)","(9, 10]",Racing,2000,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2882,Driver '76,18255,9315,"PlayStation (Portable, Vita)","(4, 5]",Racing,2007,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2883,Driver 2,17349,2695,"PlayStation (1, 2 ,3, 4)","(4, 5]",Racing,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2884,Driver 2 Advance,17495,4288,"Game Boy (Color, Advance)","(6, 7]",Racing,2002,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2885,Driver 3,17789,5979,"Xbox (360, One)","(7, 8]",Racing,2004,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2886,Driver: LA Undercover 3D,8686,9361,Mobile,"(5, 6]",Action,2007,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,Driver: Parallel Lines,8765,9456,"Xbox (360, One)","(7, 8]",Action,2007,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,Driver: Parallel Lines (Limited Edition),18040,7772,"PlayStation (1, 2 ,3, 4)","(7, 8]",Racing,2006,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2889,Driver: San Francisco,18916,16084,"Xbox (360, One)","(7, 8]",Racing,2011,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2890,Driver: Vegas,6893,7433,Mobile,"(8, 9]",Action,2005,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,Driving Emotion Type-S,17365,2982,"PlayStation (1, 2 ,3, 4)","(6, 7]",Simulation,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2892,Drome Racers,4777,5151,"PlayStation (1, 2 ,3, 4)","(6, 7]",Racing,2003,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2893,Drone Tactics,10121,11012,"Nintendo (DS, 3DS, DSi)","(7, 8]",Strategy,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2894,Drop Off,18289,9603,Wii (U),"(3, 4]",Puzzle,2007,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2895,Drop7,13574,14783,Mobile,"(8, 9]",Puzzle,2010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2896,Dropcast,10772,11737,"Nintendo (DS, 3DS, DSi)","(5, 6]",Puzzle,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2897,Droplitz,12133,13247,"Xbox (360, One)","(7, 8]",Puzzle,2009,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2898,Dropship,11253,12281,Mobile,"(8, 9]",Action,2008,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,Dropship: United Peace Force,3599,3892,"PlayStation (1, 2 ,3, 4)","(7, 8]",Simulation,2002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2900,Dual Blades,3925,4258,"Game Boy (Color, Advance)","(5, 6]",Fighting,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2901,Dual Hearts,17479,4130,"PlayStation (1, 2 ,3, 4)","(6, 7]",RPG,2002,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2902,Dual Heroes,960,1012,Nintendo 64,"(2, 3]",Fighting,1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2903,Dual Threat,5500,5922,Mobile,"(7, 8]",Action,2004,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2904,Ducati Moto,10610,11559,"Nintendo (DS, 3DS, DSi)","(5, 6]",Racing,2008,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2905,Ducati World Championship,9084,9818,PC,"(2, 3]",Racing,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2906,Ducati World Racing Challenge,2775,3042,"PlayStation (1, 2 ,3, 4)","(5, 6]",Racing,2001,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2907,DuckTales Remastered,15859,17218,Wii (U),"(6, 7]",Platformer,2013,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2908,Duckshot,8170,8777,Mobile,"(6, 7]",Hunting,2006,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2909,Duke Nukem,1389,1553,"Game Boy (Color, Advance)","(8, 9]",Action,1999,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,Duke Nukem 3D,12146,13261,"Xbox (360, One)","(8, 9]",Shooter,2009,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2911,Duke Nukem 64,603,639,Nintendo 64,"(7, 8]",Shooter,1997,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2912,Duke Nukem Advance,3709,4031,"Game Boy (Color, Advance)","(8, 9]",Shooter,2002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2913,Duke Nukem Forever,14508,15781,"Xbox (360, One)","(5, 6]",Shooter,2011,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2914,Duke Nukem Mobile,5115,5512,Mobile,"(8, 9]",Action,2004,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2915,Duke Nukem Mobile 3D,6590,7107,Mobile,"(7, 8]",Shooter,2005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2916,Duke Nukem Mobile II: Bikini Project,6665,7187,Mobile,"(7, 8]",Action,2005,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2917,Duke Nukem: Land of the Babes,2570,2827,"PlayStation (1, 2 ,3, 4)","(3, 4]",Action,2000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,Duke Nukem: Manhattan Project,13365,14568,"Xbox (360, One)","(7, 8]",Shooter,2010,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
